id,averageRating,numVotes,titleType,startYear
37126,6.7,27,tvEpisode,2019
37127,7.7,103,tvEpisode,1976
37128,7.2,5,movie,2013
37129,8.8,15,tvEpisode,2017
37130,8.7,13,short,2014
37131,7.7,25,tvEpisode,2017
37132,7.7,6,tvEpisode,1983
37133,7.1,15,short,1929
37134,5.7,180,movie,1947
37135,8.7,4493,tvEpisode,2016
37136,5.3,178,movie,2004
37137,8.0,17,movie,2008
37138,7.0,36,movie,2018
37139,2.9,8,tvSeries,2018
37140,4.9,12,short,2009
37141,5.1,10,short,1933
37142,5.9,9,tvEpisode,2015
37143,6.2,5,movie,1969
37144,7.1,22,short,2004
37145,6.4,7,tvEpisode,1978
37146,8.3,74,tvMiniSeries,2002
37147,8.4,217,tvEpisode,2013
37148,6.6,20,video,2006
37149,4.5,230,short,2006
37150,8.2,5,short,2010
37151,6.9,35,tvSpecial,2004
37152,9.0,501,tvEpisode,2016
37153,7.4,815,tvSpecial,2017
37154,7.7,6,short,2008
37155,6.9,37,tvEpisode,2014
37156,7.8,8,movie,2021
37157,7.3,34100,movie,1972
37158,10.0,5,short,2009
37159,5.0,6,tvSeries,1953
37160,7.4,5,video,2018
37161,6.5,12,tvEpisode,1988
37162,6.2,7,video,2005
37163,7.0,160,movie,2018
37164,7.0,13,movie,2011
37165,5.8,612,movie,1974
37166,9.0,87,videoGame,2013
37167,7.5,7,movie,1940
37168,7.1,22,tvEpisode,2005
37169,8.3,7,tvEpisode,1954
37170,7.1,15,short,2005
37171,6.4,5,movie,1996
37172,7.3,23,tvEpisode,2002
37173,6.1,47,short,1899
37174,6.8,1068,tvSeries,1979
37175,8.4,8,tvEpisode,2021
37176,3.0,752,movie,2000
37177,5.4,385,movie,2018
37178,5.5,17,short,1997
37179,8.7,12,tvEpisode,2012
37180,7.9,12,tvEpisode,1949
37181,7.8,97,short,1998
37182,5.7,7,tvEpisode,1985
37183,7.7,25,tvEpisode,2006
37184,6.4,1599,tvEpisode,1962
37185,4.9,10,tvEpisode,2006
37186,7.9,160,tvMovie,2014
37187,7.6,99,tvEpisode,1975
37188,2.3,11,short,1898
37189,7.0,6,tvEpisode,2013
37190,6.9,11,video,2000
37191,7.2,2514,movie,1980
37192,6.4,14,tvEpisode,2018
37193,8.1,60,tvEpisode,1958
37194,7.5,81,tvEpisode,1970
37195,6.0,5,short,2005
37196,5.0,3869,movie,2002
37197,8.1,21,tvEpisode,2006
37198,7.7,23,short,2003
37199,8.0,6,tvMiniSeries,2015
37200,6.9,53,movie,1984
37201,2.3,162,movie,2016
37202,4.9,35,tvEpisode,2019
37203,7.7,9,tvEpisode,2016
37204,7.3,74,movie,2010
37205,7.8,9,tvSeries,2005
37206,4.6,403,movie,2006
37207,9.6,5,short,2010
37208,7.7,241,tvEpisode,2017
37209,7.1,9,short,2012
37210,8.0,22,tvEpisode,1993
37211,5.4,173,movie,2017
37212,5.2,7,short,1936
37213,5.4,30,movie,1968
37214,8.6,369,tvEpisode,2019
37215,8.6,15,movie,2020
37216,8.0,19,tvEpisode,2008
37217,5.8,6,tvEpisode,1999
37218,4.4,8,tvEpisode,2013
37219,7.7,325,tvEpisode,2019
37220,6.9,15,video,2018
37221,6.7,215,tvEpisode,2003
37222,6.1,18,movie,1999
37223,7.7,45,tvEpisode,1994
37224,7.7,26,tvEpisode,1984
37225,5.4,42,tvEpisode,2020
37226,5.2,87,tvSeries,2013
37227,8.3,22,tvEpisode,2003
37228,8.3,15,tvEpisode,2001
37229,8.9,8,short,2010
37230,7.1,14,tvSeries,1972
37231,8.5,13,tvEpisode,2011
37232,9.3,6,tvEpisode,2009
37233,7.7,7,tvEpisode,1997
37234,7.6,7,tvSeries,2021
37235,6.1,3429,movie,1970
37236,7.6,7,tvEpisode,2015
37237,7.7,89,tvEpisode,1963
37238,6.0,43,tvEpisode,2014
37239,7.1,15,movie,2009
37240,6.3,325,video,2007
37241,6.2,56,movie,1997
37242,6.4,9553,movie,2015
37243,8.0,6,movie,2011
37244,7.5,146,tvEpisode,1966
37245,7.9,7,tvEpisode,2002
37246,6.0,195,movie,1957
37247,8.5,21,tvEpisode,2018
37248,6.7,21,tvSeries,1980
37249,5.4,11,short,2016
37250,6.6,218,tvMovie,1992
37251,7.1,18,movie,2005
37252,6.3,61,tvEpisode,2014
37253,7.2,2174,movie,2017
37254,4.5,191,movie,1985
37255,8.5,19,tvEpisode,2012
37256,7.7,6,short,2018
37257,8.5,8,tvEpisode,1984
37258,8.2,18,tvEpisode,2019
37259,7.7,6,tvEpisode,1998
37260,8.6,57,tvEpisode,2004
37261,8.7,17,tvEpisode,2016
37262,8.0,5,tvEpisode,1997
37263,6.7,1089,movie,1972
37264,7.4,81195,movie,2006
37265,7.6,35,tvEpisode,2016
37266,1.9,134,movie,2006
37267,5.0,101,movie,1973
37268,7.1,38,tvEpisode,1983
37269,7.3,6,movie,1980
37270,8.2,6,tvEpisode,2011
37271,8.2,561,tvSeries,2020
37272,7.3,98,movie,1985
37273,7.1,11,movie,2014
37274,8.3,7,tvEpisode,2005
37275,5.7,7,tvMovie,1985
37276,7.1,12,tvEpisode,1957
37277,5.6,41,video,1993
37278,5.3,22,tvSpecial,2007
37279,6.2,172,movie,2019
37280,7.4,12386,movie,1973
37281,6.4,51,video,2007
37282,9.2,6,short,2009
37283,5.5,62,tvMovie,2012
37284,8.4,14,tvEpisode,2010
37285,7.1,15,tvEpisode,1986
37286,6.3,37,short,2012
37287,8.3,68434,movie,1997
37288,5.2,6,movie,1999
37289,7.2,80,movie,2019
37290,5.3,17,movie,1981
37291,5.8,10,video,1991
37292,5.7,25,short,2015
37293,6.2,7,tvEpisode,2001
37294,7.6,5,videoGame,2015
37295,7.0,75,tvEpisode,1982
37296,6.8,9,video,2007
37297,5.4,13,tvEpisode,1950
37298,6.2,33,tvSeries,2003
37299,6.8,13,tvSeries,2006
37300,8.6,8,tvSpecial,2012
37301,6.6,27,video,2007
37302,7.6,5,movie,2009
37303,7.8,155,tvEpisode,2019
37304,8.2,11,movie,2014
37305,7.0,8,movie,2018
37306,6.3,18,tvShort,1989
37307,7.1,86,movie,1993
37308,5.1,16,tvEpisode,2016
37309,5.5,7,tvEpisode,2000
37310,6.8,7,tvEpisode,2010
37311,8.8,23,short,2012
37312,7.8,32,tvEpisode,1994
37313,6.2,13,movie,2016
37314,7.0,7,tvMovie,2014
37315,6.7,166,movie,1984
37316,9.0,6,tvEpisode,2002
37317,8.9,22,tvEpisode,2014
37318,7.4,6,tvEpisode,2012
37319,6.5,87,movie,1968
37320,4.3,9,tvMovie,1979
37321,8.0,163,tvEpisode,2016
37322,6.9,16,short,2007
37323,8.5,7,tvSeries,2017
37324,7.4,26,tvEpisode,1999
37325,7.2,92,tvSeries,2002
37326,8.4,12063,tvSeries,1992
37327,8.6,5,tvEpisode,2018
37328,5.2,12,video,2009
37329,2.5,6,tvEpisode,2008
37330,6.7,18,tvEpisode,2017
37331,6.9,9,short,1935
37332,4.7,11,tvEpisode,2001
37333,5.3,174,movie,1978
37334,7.8,35,tvEpisode,1997
37335,8.0,1135,tvEpisode,2012
37336,5.7,195,short,1923
37337,9.3,7,short,2015
37338,7.0,59,tvSeries,2013
37339,7.6,25,tvSeries,1979
37340,8.3,20,tvEpisode,2002
37341,5.8,141,movie,1961
37342,6.3,15,tvSeries,1965
37343,7.1,8,tvEpisode,2018
37344,8.3,55,tvEpisode,2016
37345,4.7,184,movie,2017
37346,5.6,10,video,2018
37347,6.7,14608,movie,2019
37348,4.9,22,tvSeries,2005
37349,5.4,17,tvEpisode,1989
37350,6.0,10,short,1955
37351,8.5,12,movie,2013
37352,7.2,11,short,2009
37353,6.8,11,tvEpisode,2017
37354,5.8,2894,movie,2007
37355,6.6,16,tvSeries,1999
37356,5.6,92,tvEpisode,2020
37357,6.0,10,movie,1991
37358,8.0,6,tvEpisode,2017
37359,6.4,50,tvEpisode,2011
37360,6.0,8,video,2009
37361,7.8,20,short,1996
37362,5.9,13,tvEpisode,2011
37363,4.5,84,movie,1944
37364,9.2,6,short,2006
37365,7.0,61,short,2013
37366,6.0,54,tvEpisode,1985
37367,7.8,67,tvEpisode,2014
37368,7.0,11,tvEpisode,2021
37369,7.5,126,tvEpisode,2006
37370,8.0,6,short,1963
37371,7.7,65,tvEpisode,2000
37372,7.2,16,tvEpisode,1960
37373,6.4,1202,movie,1973
37374,7.0,50,movie,1980
37375,8.8,6,tvEpisode,2002
37376,6.3,1004,movie,1939
37377,4.1,56,movie,2016
37378,7.4,165,tvSeries,2017
37379,3.4,7,tvEpisode,2015
37380,6.9,9,tvMovie,1967
37381,3.6,101,movie,2010
37382,7.6,21,tvEpisode,2017
37383,5.5,109294,movie,2011
37384,5.6,109,movie,2006
37385,6.1,334,tvMovie,2013
37386,3.3,65,movie,2020
37387,9.4,5,tvEpisode,2018
37388,8.4,10,video,1998
37389,8.4,10,short,2015
37390,5.0,25,movie,1995
37391,8.6,7,short,1996
37392,6.2,74,movie,2019
37393,6.6,33,tvSeries,2010
37394,8.1,151,tvEpisode,1963
37395,9.4,123,tvEpisode,2019
37396,7.1,210,tvEpisode,2018
37397,6.7,8,tvEpisode,2018
37398,7.8,5,tvEpisode,2018
37399,5.5,92,movie,1967
37400,8.2,6187,tvSeries,1986
37401,8.2,77,tvEpisode,1960
37402,7.0,7,tvEpisode,2004
37403,9.2,8,tvSeries,2010
37404,5.8,16,video,1994
37405,4.3,107,movie,2002
37406,8.0,93,tvEpisode,2014
37407,8.5,1021175,movie,1991
37408,4.2,5,movie,2009
37409,7.1,16,tvEpisode,2013
37410,7.0,30,short,1937
37411,7.0,107,tvSeries,2011
37412,6.1,1091,movie,1955
37413,7.8,26,short,2021
37414,6.7,207,movie,1959
37415,7.7,7,tvEpisode,2020
37416,8.4,46,tvEpisode,2002
37417,7.0,75,movie,1981
37418,7.4,186,tvEpisode,1992
37419,7.5,30,tvEpisode,1994
37420,6.7,46,tvEpisode,1994
37421,7.2,12,short,1990
37422,6.5,346,tvEpisode,2021
37423,2.9,29,movie,2019
37424,7.6,93,tvEpisode,2009
37425,8.2,73,short,2009
37426,5.1,11,short,2007
37427,7.0,9,tvEpisode,1957
37428,4.6,6,movie,1987
37429,6.9,60,movie,1996
37430,8.2,16,short,2014
37431,3.7,7,short,1932
37432,8.1,15,tvEpisode,2003
37433,6.0,19,movie,2010
37434,8.2,6,tvMovie,2004
37435,6.2,13,tvEpisode,2010
37436,6.7,7,tvEpisode,2012
37437,3.3,1614,movie,2016
37438,6.8,9,tvEpisode,2013
37439,8.4,5,tvEpisode,2016
37440,7.7,32,tvEpisode,2007
37441,5.1,9,tvSeries,2018
37442,8.5,8,tvEpisode,2021
37443,4.8,615,movie,1978
37444,3.4,7,tvEpisode,2019
37445,7.2,2911,tvSeries,2019
37446,7.4,9,tvSeries,2014
37447,6.9,46,movie,1962
37448,8.1,3454,tvMovie,1977
37449,8.3,13,tvEpisode,2020
37450,7.0,7,tvEpisode,1968
37451,7.2,11,tvEpisode,1982
37452,8.0,116,tvEpisode,2015
37453,6.3,20,tvEpisode,2016
37454,8.5,17,tvSpecial,2007
37455,6.9,409,movie,1935
37456,6.9,34,tvEpisode,1960
37457,5.6,5,tvEpisode,2018
37458,7.3,1144,short,1932
37459,7.5,37,tvEpisode,1983
37460,7.4,9,movie,1997
37461,9.8,12,tvEpisode,2019
37462,6.0,6,tvEpisode,2020
37463,6.9,8,tvEpisode,2008
37464,6.4,460,movie,2014
37465,8.8,7,tvEpisode,1994
37466,5.4,13,video,2012
37467,9.0,132,tvEpisode,2019
37468,7.2,21,tvEpisode,2000
37469,6.6,1231,movie,2015
37470,7.1,54,tvSeries,2015
37471,3.9,196,movie,2010
37472,7.8,32,tvEpisode,1979
37473,6.8,12,tvEpisode,2010
37474,5.5,204,videoGame,2000
37475,8.3,37,tvEpisode,2018
37476,6.0,7,tvEpisode,1992
37477,7.2,5,short,2019
37478,4.7,12,movie,2003
37479,7.1,43,tvSpecial,2003
37480,8.5,229,tvEpisode,2015
37481,5.2,338,movie,1961
37482,8.3,264,tvEpisode,2005
37483,6.5,49,movie,2001
37484,7.8,839,tvEpisode,2013
37485,5.4,9,video,2011
37486,6.8,23,tvEpisode,2007
37487,8.4,472,tvEpisode,2019
37488,7.0,11,tvEpisode,1965
37489,7.6,173,tvEpisode,2008
37490,9.4,52,short,2019
37491,7.2,14,tvEpisode,1975
37492,7.9,15,video,2001
37493,7.7,11,tvEpisode,2010
37494,6.8,5,tvEpisode,1997
37495,7.9,96,movie,2002
37496,6.5,28,tvEpisode,1994
37497,6.4,20,tvEpisode,1957
37498,7.6,375,tvEpisode,2003
37499,8.0,2920,tvSeries,2005
37500,6.4,121,movie,2002
37501,6.9,8,short,1998
37502,5.6,264,movie,2018
37503,5.3,7,tvEpisode,2008
37504,8.2,6,tvEpisode,2004
37505,5.4,32,movie,2018
37506,5.6,64,short,2006
37507,7.9,10,video,1994
37508,7.9,39,tvMovie,2006
37509,7.5,426,movie,1961
37510,9.2,23,short,2020
37511,7.6,31,tvEpisode,2014
37512,8.9,19,tvEpisode,2012
37513,6.1,8166,movie,2021
37514,5.8,20,short,1984
37515,6.8,9,tvEpisode,1989
37516,8.0,89,tvEpisode,2014
37517,5.3,8,movie,1967
37518,8.2,93,tvEpisode,2017
37519,5.3,6,movie,1958
37520,8.7,6,tvEpisode,1971
37521,6.6,294,tvSpecial,1999
37522,7.8,13,tvEpisode,2015
37523,7.3,28,movie,2017
37524,8.3,196,tvEpisode,2012
37525,5.4,7,short,1905
37526,6.1,31,movie,1976
37527,6.8,10,tvSeries,2013
37528,7.2,256,tvEpisode,1994
37529,7.7,17,tvEpisode,2009
37530,8.0,12,tvSeries,2001
37531,5.3,279,movie,2019
37532,3.5,55,short,2016
37533,8.5,14,tvEpisode,2002
37534,7.4,12,tvEpisode,1987
37535,6.1,73,tvSeries,2008
37536,5.5,7,tvEpisode,2004
37537,7.5,31,movie,2011
37538,5.9,26,video,2002
37539,7.6,39,short,2009
37540,3.3,673,movie,2009
37541,7.8,150,tvEpisode,2018
37542,4.7,13,video,1985
37543,6.2,333,movie,2015
37544,7.7,7,movie,1988
37545,7.0,6,tvMovie,2012
37546,6.3,11,movie,1990
37547,9.1,9,short,2016
37548,6.4,8902,movie,2019
37549,6.3,2385,movie,1966
37550,7.3,446786,movie,2016
37551,3.8,96,tvMovie,1998
37552,6.0,103,movie,2017
37553,9.2,73,tvEpisode,1997
37554,6.3,6,videoGame,2013
37555,6.3,7,movie,2008
37556,4.4,754,movie,2017
37557,4.8,5,movie,1975
37558,6.8,12,tvSeries,2003
37559,7.3,7,tvEpisode,1954
37560,6.7,1867,short,1915
37561,5.7,92,movie,2020
37562,3.6,34,video,1982
37563,7.8,47,tvEpisode,2008
37564,7.2,28,tvMovie,2001
37565,7.4,7,tvEpisode,2019
37566,7.6,5,tvEpisode,2012
37567,4.8,6,tvEpisode,2006
37568,6.1,7,tvEpisode,2012
37569,7.4,12,short,2006
37570,6.4,9,short,2011
37571,9.0,5,short,2005
37572,4.4,16,tvEpisode,1979
37573,6.5,684,tvEpisode,2018
37574,8.4,6,short,2012
37575,7.1,511,movie,2014
37576,7.9,10,tvEpisode,2016
37577,7.7,110,tvEpisode,1997
37578,4.0,42,movie,1958
37579,5.6,12,tvEpisode,1992
37580,7.7,213,tvEpisode,2017
37581,8.8,24,tvEpisode,2016
37582,6.5,99,movie,2013
37583,6.2,28,movie,1967
37584,5.8,6,video,2010
37585,8.0,22,tvEpisode,2013
37586,7.6,15,short,2004
37587,8.0,9,tvEpisode,2015
37588,7.3,20,tvEpisode,2016
37589,5.9,1898,movie,2017
37590,5.7,15,movie,2010
37591,8.0,527747,movie,2016
37592,7.5,1846,tvMovie,2010
37593,7.5,153,tvEpisode,2013
37594,6.5,77454,movie,1981
37595,7.5,42,tvEpisode,1976
37596,7.5,13,tvEpisode,2002
37597,9.4,5,tvEpisode,2020
37598,6.1,13,tvEpisode,2016
37599,7.2,49,video,2004
37600,5.9,516,tvMovie,1995
37601,5.6,10598,movie,2006
37602,8.9,7,short,2014
37603,3.8,28,movie,2013
37604,8.1,17,tvEpisode,2018
37605,7.1,27,tvEpisode,1987
37606,6.1,896,movie,2009
37607,2.7,20,tvSeries,2016
37608,5.5,14,short,1930
37609,7.5,11,tvEpisode,2013
37610,7.3,6,tvEpisode,1965
37611,7.9,7,short,1971
37612,6.2,48,movie,2004
37613,8.4,2536,tvEpisode,2016
37614,7.8,13,short,2004
37615,7.1,20,short,2012
37616,6.0,5,movie,1977
37617,6.0,5,tvEpisode,1973
37618,7.1,16,video,1989
37619,5.9,13,video,1997
37620,7.4,86,tvMiniSeries,1997
37621,5.2,11,tvEpisode,2017
37622,7.8,61,tvEpisode,2012
37623,7.1,203,tvEpisode,1995
37624,6.3,7,video,2000
37625,6.7,33,tvEpisode,1964
37626,8.2,6,tvMovie,1976
37627,7.2,5,tvEpisode,2010
37628,8.3,9,tvSeries,2002
37629,9.2,6,tvEpisode,2006
37630,8.6,10,tvEpisode,2006
37631,8.2,418,tvEpisode,2021
37632,7.8,178,tvEpisode,2005
37633,5.2,2196,movie,2011
37634,8.4,5,short,2016
37635,5.5,12,movie,1912
37636,6.8,6,short,1966
37637,6.2,257,movie,1998
37638,6.4,102657,movie,2012
37639,6.9,7,tvEpisode,1998
37640,4.6,16,tvSpecial,2011
37641,5.2,6,tvEpisode,2016
37642,6.4,9,short,2011
37643,3.5,174,movie,1986
37644,6.2,5,movie,2008
37645,6.2,54,movie,2008
37646,7.8,98,tvSeries,2005
37647,7.1,343942,movie,1990
37648,7.0,12,tvEpisode,1990
37649,7.8,78,short,2012
37650,5.1,39,movie,1970
37651,7.7,13,tvEpisode,2010
37652,4.8,12,tvEpisode,2019
37653,7.0,53,video,2004
37654,7.1,12,tvEpisode,2010
37655,6.4,7,tvEpisode,2013
37656,8.8,9,tvEpisode,2007
37657,7.2,492,tvEpisode,2016
37658,6.7,131,movie,1994
37659,7.9,29,tvEpisode,2020
37660,7.7,29,tvEpisode,2001
37661,8.6,8,tvEpisode,1959
37662,5.7,582,movie,2017
37663,6.8,149,movie,1949
37664,6.9,44,tvMovie,2001
37665,7.9,12,tvSeries,2014
37666,6.7,18,tvSeries,1949
37667,8.4,231,tvEpisode,2010
37668,7.2,6,tvEpisode,2012
37669,6.4,61,movie,1955
37670,8.3,98,tvEpisode,1971
37671,6.8,5050,movie,1951
37672,7.3,79,tvEpisode,2003
37673,7.2,124,tvEpisode,2020
37674,7.4,44,tvEpisode,2017
37675,7.8,12,short,2014
37676,5.9,7,tvEpisode,2017
37677,8.5,8,movie,2011
37678,7.5,11,tvEpisode,2016
37679,7.0,19745,movie,1997
37680,6.9,64,movie,2013
37681,6.8,201,short,2009
37682,5.9,197,movie,1935
37683,4.2,9,movie,1995
37684,7.8,308,tvEpisode,2017
37685,5.8,63,movie,2000
37686,1.9,7,tvEpisode,2016
37687,7.0,6,tvEpisode,2016
37688,6.2,5,tvEpisode,1979
37689,7.0,11,video,2011
37690,7.3,12,short,2004
37691,6.0,1210,movie,1969
37692,6.7,20,movie,1933
37693,4.3,16,short,2017
37694,7.1,134,movie,2008
37695,9.1,30,tvEpisode,2020
37696,8.2,42,short,1982
37697,8.0,28,tvEpisode,2015
37698,8.0,31,tvEpisode,2017
37699,8.2,615,tvMiniSeries,2005
37700,6.7,6,tvEpisode,2015
37701,8.7,20,tvEpisode,2016
37702,7.3,32,movie,1983
37703,6.4,5,short,2012
37704,7.3,6,short,2009
37705,4.6,1833,movie,2013
37706,4.9,328,tvMovie,2002
37707,7.5,13,short,2013
37708,4.6,19,movie,1930
37709,6.4,11,movie,1966
37710,6.6,18,video,2003
37711,8.3,59,tvEpisode,1999
37712,5.8,10,tvSpecial,2011
37713,4.2,8,short,2008
37714,1.0,25,short,2012
37715,8.9,7,tvMovie,1967
37716,6.0,74,tvSeries,2011
37717,5.1,47,movie,1985
37718,9.8,13,tvEpisode,2007
37719,5.8,6,tvEpisode,2004
37720,5.3,82,tvSeries,1999
37721,7.2,5,tvEpisode,2015
37722,7.7,8,tvEpisode,1988
37723,7.4,44,tvEpisode,2007
37724,7.1,88,tvEpisode,2010
37725,6.3,7,video,2013
37726,5.8,106,short,1940
37727,4.9,36,tvMovie,2001
37728,9.5,22,tvSeries,2019
37729,8.0,48,movie,2009
37730,6.8,5,tvEpisode,2021
37731,6.8,62,tvEpisode,2019
37732,6.7,17681,movie,2020
37733,7.4,13,tvEpisode,2012
37734,7.2,5,tvEpisode,2017
37735,8.1,14,tvEpisode,2016
37736,3.6,11,short,1899
37737,6.8,78,tvEpisode,1993
37738,5.9,1103,movie,2017
37739,5.6,53356,movie,2015
37740,8.9,17,tvSeries,2006
37741,8.0,28,tvEpisode,1961
37742,8.3,7,tvEpisode,2020
37743,5.3,8,short,2018
37744,4.1,2934,video,2000
37745,5.8,611,movie,1983
37746,6.4,12,movie,2006
37747,7.8,8,tvEpisode,2015
37748,5.9,15,movie,2016
37749,7.8,81,movie,2012
37750,8.5,229,videoGame,1997
37751,7.8,59,tvEpisode,2014
37752,6.6,166,tvEpisode,1999
37753,8.2,48,tvEpisode,2006
37754,8.7,6,tvEpisode,2013
37755,7.0,6,tvEpisode,2005
37756,6.8,6,movie,2016
37757,8.3,10,tvSeries,2015
37758,8.1,79,tvEpisode,1998
37759,7.5,605,short,1949
37760,6.6,62,video,2004
37761,8.7,154,tvEpisode,2020
37762,6.2,5,tvMiniSeries,1991
37763,8.6,50,movie,2016
37764,2.4,111,video,2012
37765,9.6,5,tvEpisode,2018
37766,6.4,194,tvSeries,2014
37767,7.6,75,tvEpisode,2021
37768,7.8,7,tvEpisode,1983
37769,8.0,5,movie,1996
37770,7.0,34,video,2018
37771,5.8,32,movie,2019
37772,9.0,5,tvEpisode,2019
37773,6.6,8,tvEpisode,2013
37774,7.9,18,movie,2001
37775,10.0,7,tvEpisode,2020
37776,9.4,10,video,2007
37777,7.2,10,short,2011
37778,8.5,13,tvEpisode,1980
37779,7.0,15,video,2005
37780,7.8,561,tvEpisode,2012
37781,6.4,15058,movie,2016
37782,6.5,40,tvEpisode,2005
37783,7.0,6839,tvMovie,2001
37784,2.8,9,short,2006
37785,7.9,37,movie,2002
37786,4.5,21,short,1997
37787,8.1,75,tvEpisode,2010
37788,8.2,10,tvEpisode,1976
37789,7.3,229,tvEpisode,2018
37790,7.0,7,movie,2018
37791,6.5,89,movie,2014
37792,5.4,14,video,1997
37793,7.2,20,movie,1972
37794,7.1,8,tvMovie,1994
37795,8.0,163,tvEpisode,2014
37796,9.5,6,tvEpisode,2009
37797,6.8,10,video,1995
37798,7.8,24,tvEpisode,2013
37799,7.5,12,video,1990
37800,8.4,294,tvSeries,1959
37801,7.9,31,tvEpisode,1999
37802,7.3,13,tvEpisode,2014
37803,6.2,6,tvEpisode,1993
37804,4.8,6790,movie,2001
37805,7.2,165,movie,1979
37806,6.6,1483,movie,1984
37807,8.0,15,tvEpisode,2020
37808,4.6,5,tvMovie,2010
37809,6.3,19,tvEpisode,2017
37810,6.8,22,tvEpisode,2008
37811,8.0,6,tvEpisode,2010
37812,4.3,7,tvEpisode,1979
37813,6.9,393,tvMovie,1976
37814,8.2,20,short,2018
37815,4.4,9,video,1994
37816,6.0,11,short,2003
37817,7.6,15,tvMovie,2010
37818,6.4,12,tvEpisode,2016
37819,5.8,48,tvEpisode,2013
37820,6.3,18,video,2015
37821,9.5,68,tvEpisode,2019
37822,2.2,1625,tvSeries,2020
37823,5.0,103,movie,2018
37824,7.4,5,tvEpisode,2019
37825,7.1,7,tvEpisode,1964
37826,7.6,12,tvEpisode,2013
37827,6.0,5,tvEpisode,2019
37828,5.7,7,tvEpisode,2006
37829,5.6,586,movie,2012
37830,6.8,8,tvMovie,1993
37831,5.0,7,tvEpisode,1981
37832,7.4,5,tvEpisode,2015
37833,7.6,674,tvEpisode,2001
37834,7.1,1957,short,1934
37835,5.6,83,movie,2004
37836,7.7,46,short,2001
37837,8.1,10,movie,2007
37838,5.4,5,tvEpisode,1998
37839,6.8,22,tvMovie,1990
37840,6.5,22,tvMovie,2007
37841,5.4,9,short,2016
37842,6.4,8,movie,1951
37843,7.5,13,tvEpisode,2018
37844,5.9,8,tvEpisode,2013
37845,7.7,24,tvEpisode,1983
37846,9.8,97,video,2015
37847,7.7,827,tvEpisode,2006
37848,1.6,28,tvEpisode,2021
37849,7.0,1463,tvSeries,2000
37850,6.2,5,tvEpisode,2013
37851,7.9,66,tvEpisode,1980
37852,6.9,8524,movie,2015
37853,7.8,10,tvEpisode,1971
37854,4.8,46,movie,1976
37855,7.5,11,tvEpisode,2021
37856,6.7,25,short,1923
37857,6.2,7,tvEpisode,2016
37858,8.4,24,tvMovie,1984
37859,9.0,6,tvMovie,1961
37860,5.1,32,movie,2018
37861,7.1,9,short,2007
37862,6.4,2487,video,1988
37863,5.5,20,short,2008
37864,6.1,61395,movie,1981
37865,5.6,329,tvMovie,2019
37866,7.4,6,short,2005
37867,5.2,410,movie,2006
37868,7.1,45,short,2019
37869,7.5,114138,movie,2020
37870,7.7,9,tvEpisode,1992
37871,7.8,82,tvSeries,2014
37872,8.7,8,short,2017
37873,7.1,18,short,2018
37874,6.0,260,movie,2017
37875,5.5,14,movie,2005
37876,6.7,121,movie,1981
37877,6.7,62,tvEpisode,2015
37878,7.1,203,movie,2001
37879,7.0,5,tvEpisode,2011
37880,7.8,12,tvEpisode,1988
37881,5.9,174,movie,1960
37882,5.0,66,movie,1983
37883,2.2,9,tvEpisode,1963
37884,6.6,32,movie,1977
37885,9.5,18,short,2017
37886,8.6,10,tvEpisode,2014
37887,4.7,2203,movie,1996
37888,7.5,30,tvShort,2015
37889,6.4,9,short,1980
37890,7.9,46,tvEpisode,1963
37891,6.4,201,short,1937
37892,4.0,5,movie,1985
37893,6.3,260,movie,2017
37894,6.7,3195,movie,1975
37895,6.7,7,tvEpisode,2017
37896,9.4,12,tvEpisode,2018
37897,8.1,27,tvSeries,2011
37898,7.6,88,tvEpisode,2016
37899,7.8,150,tvEpisode,2003
37900,2.5,11,movie,2009
37901,9.0,469,tvEpisode,1997
37902,7.0,5,short,2005
37903,4.8,8,short,2017
37904,7.7,255,tvSeries,2016
37905,8.0,24,tvEpisode,1969
37906,7.3,174,tvSeries,2009
37907,6.9,10,tvEpisode,2016
37908,7.8,11,tvSeries,2010
37909,5.1,124,movie,1979
37910,7.6,2383,tvEpisode,2015
37911,7.8,11,tvMovie,2018
37912,7.0,11,short,2013
37913,7.6,85,tvEpisode,2018
37914,8.4,1071,tvEpisode,2006
37915,7.8,6,tvEpisode,2008
37916,9.1,16,tvEpisode,2000
37917,5.7,18,tvEpisode,2014
37918,4.9,15,tvSeries,2008
37919,6.5,6,video,2003
37920,7.4,11,tvEpisode,1971
37921,6.7,6,tvEpisode,2017
37922,8.2,202,tvEpisode,2019
37923,5.9,43,movie,2014
37924,6.6,65,short,2017
37925,7.0,484,movie,2014
37926,4.2,81,movie,2015
37927,7.8,76,tvMovie,2003
37928,8.2,6,movie,2014
37929,7.2,19,tvEpisode,2010
37930,7.1,15,tvEpisode,1998
37931,8.2,8,tvEpisode,2016
37932,7.5,768,tvEpisode,2005
37933,3.6,29,movie,1976
37934,5.1,117,movie,2002
37935,5.2,9,video,2010
37936,9.1,8,tvMovie,2012
37937,7.8,1057,tvEpisode,2004
37938,4.6,106,movie,2008
37939,9.1,16,short,2016
37940,6.9,9,tvEpisode,2020
37941,4.9,13,short,1990
37942,8.3,7,tvEpisode,2001
37943,7.3,33,tvEpisode,2020
37944,7.2,764,movie,1992
37945,5.2,20,tvSeries,1996
37946,5.4,71,short,1907
37947,5.2,519,movie,2005
37948,4.1,74,movie,1990
